Count,Id,category,url
82,4,"VNPT, COVID-19, Đà Nẵng",https://dantri.com.vn/suc-manh-so/vnpt-ho-tro-cuoc-data-chung-tay-cung-da-nang-chong-dich-20200731120500091.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=38
83,4,"Twitter, tin tặc, hacker, tấn công mạng",https://dantri.com.vn/suc-manh-so/nhan-vien-mac-loi-ngo-ngan-khien-twitter-bi-hack-20200731154738706.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=39
84,4,"Google, Apple, facebook, COVID-19",https://dantri.com.vn/suc-manh-so/cac-dai-gia-cong-nghe-dang-thu-loi-nhuan-khung-tu-dich-benh-covid-19-20200731121505699.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=40
85,4,iPhone 12,https://dantri.com.vn/suc-manh-so/i-phone-12-se-tre-hen-voi-nguoi-dung-20200731114928265.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=41
86,4,"camera, phong tỏa, trực tuyến",https://dantri.com.vn/suc-manh-so/xem-truc-tiep-cac-tuyen-pho-bi-phong-toa-tai-da-nang-tren-you-tube-facebook-20200731084740252.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=42
87,4,"vivo, X50, 5g",https://dantri.com.vn/suc-manh-so/vivo-x-50-va-vivo-x-50-pro-chong-rung-gimbal-chinh-thuc-ra-mat-tai-viet-nam-20200731074519845.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=43
88,4,"hacker, tin tặc, chiếm đoạt Facebook, ivanovic",https://dantri.com.vn/suc-manh-so/tai-khoan-facebook-cua-cuu-hau-ve-chelsea-bi-hacker-viet-chiem-roi-rao-ban-20200731032850398.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=44
89,4,"điện thoại cục gạch, tỷ phú, philippines airlines, tài sản tỷ đô",https://dantri.com.vn/suc-manh-so/vi-ty-phu-van-dung-dien-thoai-cuc-gach-du-so-huu-khoi-tai-san-22-ty-usd-20200731021534850.htm#dt_source=Cate_SucManhSo&dt_campaign=MainList&dt_medium=45
90,4,"Bluezone, Covid",https://dantri.com.vn/suc-manh-so/thu-tuong-de-nghi-toan-dan-cai-dat-bluezone-de-truy-vet-nhanh-20200803124743316.htm#dt_source=Cate_SucManhSo&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
91,4,"clip tuần qua, clip hot, clip gây sốt, cư dân mạng",https://dantri.com.vn/suc-manh-so/clip-cham-lua-hut-thuoc-suyt-gay-hoa-hoan-tai-cay-xang-ha-noi-gay-phan-no-20200802042804968.htm#dt_source=Cate_SucManhSo&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
92,4,"siêu thị điện máy, xả hàng, thị trường điện máy",https://dantri.com.vn/suc-manh-so/sieu-thi-dien-may-dong-loat-giam-gia-xa-hang-he-20200804114142792.htm#dt_source=Cate_SucManhSo&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
