Count,Id,category,url
375,5,"COVID-19, Đà Nẵng, hàng không, điểm nóng",https://dantri.com.vn/kinh-doanh/80000-khach-dang-o-diem-nong-da-nang-can-it-nhat-4-ngay-de-giai-toa-20200726230015684.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=122
376,5,"xe đô thị, xe SUV cỡ nhỏ, xe gia đình, xe Việt",https://dantri.com.vn/kinh-doanh/dong-xe-do-thi-ra-nhieu-hang-nong-thi-truong-xe-viet-lai-sot-tro-lai-20200725083310097.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=123
377,5,"siêu cây, cây sanh, cây cảnh, giới chơi cây cảnh",https://dantri.com.vn/kinh-doanh/dan-sieu-cay-dai-gia-tra-gia-trieu-do-van-khong-mua-duoc-20200723162037240.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=124
378,5,"Vinamit, thanh tra doanh nghiệp",https://dantri.com.vn/kinh-doanh/vi-sao-binh-duong-bi-thu-tuong-lenh-tam-dung-thanh-tra-vinamit-20200726215541612.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=125
379,5,"giao thông, cảnh báo đi lại, COVID-19, Đà Nẵng",https://dantri.com.vn/kinh-doanh/bo-giao-thong-hoa-toc-canh-bao-di-lai-vi-bung-phat-covid-19-tai-da-nang-20200726231647416.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=126
380,5,"Mỹ-Trung, Chiến tranh Lạnh, Trump, Tập Cận Bình",https://dantri.com.vn/kinh-doanh/cang-thang-my-trung-leo-thang-truoc-chien-tranh-lanh-moi-rui-ro-gia-tang-20200726215455448.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=127
381,5,"giá vàng hôm nay, bán vàng, vàng SJC, vàng DOJI",https://dantri.com.vn/kinh-doanh/tphcm-vang-quay-dau-giam-ca-trieu-dongluong-nguoi-dan-ban-voi-chot-loi-20200726184328433.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=128
382,5,"Trung Quốc- Úc, siêu cảng, quặng sắt",https://dantri.com.vn/kinh-doanh/trung-quoc-mo-4-sieu-cang-de-doa-vai-tro-cua-uc-trong-cung-cap-quang-sat-20200726131506549.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=129
383,5,"đại án tham nhũng, rắc rối pháp lý, 1mdb, Mỹ - Malaysia",https://dantri.com.vn/kinh-doanh/dai-an-tham-nhung-ngan-hang-my-chiu-boi-thuong-39-ty-usd-neu-thoat-toi-20200726124604598.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=130
384,5,"Nhà máy điện gió, điện gió bạc liêu, điện gió",https://dantri.com.vn/kinh-doanh/bac-lieu-khoi-dong-them-2-nha-may-dien-gio-hon-5000-ty-dong-20200726102450567.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=131
385,5,"vàng, giá vàng, thị trường vàng",https://dantri.com.vn/kinh-doanh/mot-tuan-gia-vang-tang-dien-loan-nguoi-nguoi-chen-chan-an-lai-tung-gio-20200726082342975.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=132
386,5,"mai vàng, mai khủng, giá 3.8 tỷ đồng",https://dantri.com.vn/kinh-doanh/dai-gia-tay-do-mua-cay-mai-vang-sieu-khung-bang-gia-mot-ngoi-biet-thu-20200726121310737.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=133
387,5,"thanh lý ô tô, thanh lý nhà, thanh lý",https://dantri.com.vn/kinh-doanh/ngan-hang-o-at-thanh-ly-o-to-bat-dong-san-mua-hay-khong-20200726125007459.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=134
388,5,"hàng không, COVID-19, Đà Nẵng",https://dantri.com.vn/kinh-doanh/hom-nay-tang-toi-da-chuyen-bay-dua-khach-roi-diem-nong-covid-19-da-nang-20200726115034205.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=135
389,5,"lan đột biến, giò lan đột biến, phi điệp",https://dantri.com.vn/kinh-doanh/trai-dang-phi-diep-dot-bien-tram-ty-chay-ve-trung-quoc-20200802130906866.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
390,5,"khẩu trang, khẩu trang y tế, Giá khẩu trang, buôn khẩu trang",https://dantri.com.vn/kinh-doanh/khau-trang-dot-ngot-giam-gia-dan-buon-lo-nang-khoc-thet-vi-om-hang-20200803155858475.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
391,5,"vàng, giá vàng, vàng SJC",https://dantri.com.vn/kinh-doanh/gia-vang-len-dinh-cu-80-tuoi-doc-luong-huu-di-mua-lo-manh-nha-vang-an-lai-20200801223648740.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
392,5,"lan đột biến, lan phi điệp, giao dịch tiền tỷ, giới chơi lan",https://dantri.com.vn/kinh-doanh/trai-dang-lan-phi-diep-dot-bien-dang-ban-thao-rat-manh-20200804085543046.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
393,5,"lan đột biến, lan phi điệp, giao dịch tiền tỷ",https://dantri.com.vn/kinh-doanh/lan-phi-diep-dot-bien-dai-gia-noi-trai-dang-500-ty-dong-20200731111937441.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
394,5,"khẩu trang, khẩu trang tăng giá, COVID-19",https://dantri.com.vn/kinh-doanh/dinh-im-hang-tang-gia-dan-buon-cuong-cuong-ha-gia-khau-trang-vi-so-20200801130231103.htm#dt_source=Cate_KinhDoanh&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
